user_id,Font color (control),Font color (pilot),Background color (control),Background color (pilot)
a96d01,0,1,0,0
bcb129,0,1,0,0
8792b0,0,1,0,0
45d4cb,0,1,0,0
a57d05,0,1,0,0
9d2c90,0,1,0,0
d58623,0,1,1,0
9c67b3,0,1,0,0
bf0856,0,1,0,0
526794,0,1,0,1
f4db89,0,1,0,0
fa3c20,0,1,0,0
faf21e,0,1,0,1
fa24a5,0,1,0,0
79a579,0,1,0,0
58cf75,0,1,0,0
006fae,0,1,0,1
566eaa,0,1,0,1
5477d2,0,1,0,0
0eaf83,0,1,0,0
60e356,0,1,0,0
d2d77e,0,1,0,0
e1d023,0,1,0,0
102c73,0,1,0,1
5d0bbe,0,1,0,0
afb846,0,1,0,0
39ab49,0,1,1,0
8cce79,0,1,0,0
d947c9,0,1,0,0
740990,0,1,0,0
4dbaf6,0,1,0,0
c2c719,0,1,0,0
88cf24,0,1,0,0
40a742,0,1,0,0
a3a009,0,1,0,0
06c1f0,0,1,0,0
1929a5,0,1,0,0
2bbed8,0,1,0,0
c7da50,0,1,0,0
803811,0,1,0,0
c92c93,0,1,0,0
d308b6,0,1,0,0
6ce5be,0,1,0,0
4c498f,0,1,1,0
667c00,0,1,0,0
311f57,0,1,0,0
cdc231,0,1,1,0
a0acf0,0,1,0,0
bdc7e0,0,1,0,1
31803f,0,1,0,0
5d9267,0,1,0,0
b421d2,0,1,0,0
b10221,0,1,0,0
3f5e83,0,1,0,1
172807,0,1,0,0
c9b71b,0,1,1,0
520991,0,1,0,0
4cee0d,0,1,0,0
99fdee,0,1,0,0
462872,0,1,0,1
1ffb33,0,1,1,0
c82c54,0,1,0,0
39d33e,0,1,0,0
b4b6d9,0,1,0,0
aa2cfb,0,1,0,0
396493,0,1,0,0
6e811a,0,1,0,0
d45973,0,1,0,0
6829f5,0,1,0,0
ac3c27,0,1,0,0
01ccec,0,1,0,0
f94694,0,1,0,0
235bf3,0,1,0,1
702872,0,1,0,0
a3a923,0,1,0,0
6a8b45,0,1,0,0
3df81a,0,1,1,0
4a8c81,0,1,0,1
9a4429,0,1,0,1
a00148,0,1,0,0
b7e6de,0,1,0,0
7abb82,0,1,0,0
ab39a5,0,1,1,0
cf9acb,0,1,0,0
14a65c,0,1,0,0
834f74,0,1,0,0
1d4c25,0,1,0,0
4992f7,0,1,0,0
935080,0,1,0,1
84fb9f,0,1,0,0
11bd36,0,1,0,0
d649ab,0,1,1,0
74e594,0,1,0,0
3a0384,0,1,0,0
d544bf,0,1,0,0
aa4e09,0,1,0,0
851bdd,0,1,0,0
04a520,0,1,0,0
fe135d,0,1,1,0
0940e2,0,1,0,0
5d03f6,0,1,0,0
3ab667,0,1,0,0
65d962,0,1,0,0
eee4fc,0,1,0,0
e7e85f,0,1,0,0
65684c,0,1,0,0
ba94a9,0,1,0,0
4edf95,0,1,1,0
b2e56b,0,1,0,0
ebf278,0,1,0,0
008ccd,0,1,0,0
ce279a,0,1,0,0
8195b0,0,1,0,0
9211b0,0,1,0,0
5673ca,0,1,0,1
24f7d2,0,1,0,0
f4a8de,0,1,0,0
a5ce3c,0,1,0,0
60ce25,0,1,1,0
c1685b,0,1,0,0
4526af,0,1,0,0
1836b5,0,1,0,0
a37d9a,0,1,0,1
cd10a4,0,1,1,0
80c2d0,0,1,0,0
a095ee,0,1,0,0
92556c,0,1,0,0
878fba,0,1,0,1
2af423,0,1,0,0
a1ae96,0,1,0,0
ad5552,0,1,0,0
221441,0,1,0,0
b393d6,0,1,0,0
27786f,0,1,0,0
2688b1,0,1,1,0
e70388,0,1,0,0
16af05,0,1,0,0
f24966,0,1,0,0
65498f,0,1,0,0
2070d5,0,1,0,0
80a487,0,1,0,0
6a8403,0,1,0,1
dba274,0,1,0,0
1ad9a0,0,1,1,0
aa4055,0,1,0,0
789002,0,1,0,1
ea6847,0,1,0,1
e77f44,0,1,0,0
de6fd7,0,1,0,0
d1f3fb,0,1,0,0
1a66f0,0,1,0,0
0ee25e,0,1,0,1
a7fadc,0,1,0,1
c2d574,0,1,0,0
dc001d,0,1,0,0
bfa542,0,1,0,0
47266b,0,1,0,0
877d02,0,1,0,0
037a38,0,1,0,0
38970c,0,1,0,0
174ab5,0,1,0,0
2fef2c,0,1,0,0
3c5c18,0,1,0,0
6a43c7,0,1,0,0
781b37,0,1,0,1
9ea540,0,1,0,0
552042,0,1,0,0
74b98e,0,1,0,0
e42313,0,1,0,1
670417,0,1,0,0
6f1f5e,0,1,0,0
1f6012,0,1,0,0
69e3bb,0,1,1,0
4aa885,0,1,0,0
5bc4a8,0,1,0,0
d56bcd,0,1,0,0
b19c7e,0,1,0,0
85bf38,0,1,0,1
7981d5,0,1,0,1
43515d,0,1,0,0
15c7d6,0,1,0,0
db77b9,0,1,0,0
e5533b,0,1,0,0
74cfc0,0,1,0,0
c23cb5,0,1,0,0
07c739,0,1,0,1
9a7b46,0,1,0,0
a6bbd3,0,1,0,0
3fa179,0,1,0,0
2bda12,0,1,0,0
c56da9,0,1,0,0
3c42d8,0,1,0,0
509062,0,1,0,0
4ed1e0,0,1,0,0
2723ec,0,1,0,0
60dd8b,0,1,0,0
109405,0,1,0,0
1a1f4f,0,1,0,1
66ff49,0,1,0,0
0d7d3e,0,1,0,0
1ad5e5,0,1,1,0
5af571,0,1,0,0
ab987e,0,1,0,0
3b757b,0,1,0,0
5a49e1,0,1,0,0
b93730,0,1,0,0
6f978f,0,1,0,0
4986bc,0,1,0,0
2452a1,0,1,0,0
984689,0,1,0,0
4a94a5,0,1,1,0
03737d,0,1,0,1
9db889,0,1,0,0
8bceea,0,1,0,0
f87b55,0,1,0,0
e53cda,0,1,0,0
436f9d,0,1,0,0
3978d1,0,1,0,0
16b733,0,1,0,0
bf3cd0,0,1,0,0
d0ef8c,0,1,0,0
09a49d,0,1,0,0
a22f3f,0,1,0,0
7eb5c3,0,1,0,0
948bd3,0,1,0,0
d615c3,0,1,0,0
0bc304,0,1,1,0
2d04f9,0,1,0,0
4e2194,0,1,0,0
197323,0,1,0,0
0c33ce,0,1,0,0
cb1bfc,0,1,0,0
05890d,0,1,1,0
b2f727,0,1,0,0
8b72c9,0,1,0,1
85dbcf,0,1,0,0
dd778d,0,1,0,0
909f82,0,1,0,0
670a8d,0,1,0,0
5d2cdd,0,1,0,0
8f8e57,0,1,0,0
8f75cb,0,1,0,0
3e53ed,0,1,0,0
98c27f,0,1,1,0
5b0689,0,1,0,0
050f1f,0,1,1,0
9387ef,0,1,0,0
c0bb89,0,1,0,0
7f9aa7,0,1,0,1
5fcf05,0,1,0,1
106feb,0,1,1,0
676b65,0,1,0,0
57711b,0,1,0,0
dbde8a,0,1,1,0
a6a77c,0,1,0,0
d1b79d,0,1,0,0
24764f,0,1,0,1
71b142,0,1,0,0
b2ba9f,0,1,0,0
d76d0d,0,1,0,0
98242b,0,1,0,0
689ba2,0,1,0,1
e55f14,0,1,0,0
1af346,0,1,1,0
72df49,0,1,0,1
f46a77,0,1,0,1
5d5cd0,0,1,0,0
895b7c,0,1,0,0
839670,0,1,0,0
0e639f,0,1,0,0
1497e1,0,1,0,0
e9f68e,0,1,0,1
ba30dd,0,1,0,1
7aa7cb,0,1,0,0
a5f696,0,1,0,0
8b2fac,0,1,0,0
bcd796,0,1,1,0
55e669,0,1,0,0
b8339b,0,1,0,0
879b29,0,1,1,0
b2d2d4,0,1,0,0
caf436,0,1,0,0
3f513a,0,1,0,0
fa5354,0,1,0,0
887b2c,0,1,1,0
ba8ddc,0,1,0,0
797ba1,0,1,0,0
f09d1c,0,1,0,0
d6cfa0,0,1,1,0
25a2f2,0,1,0,0
a81fee,0,1,0,0
71c869,0,1,0,0
4771de,0,1,0,0
3448d5,0,1,0,0
c5f79b,0,1,0,0
164e9b,0,1,0,0
208d21,0,1,0,0
56826d,0,1,0,0
c652fc,0,1,1,0
039e9c,0,1,0,1
fa0a93,0,1,0,1
7291b5,0,1,0,0
7ab72e,0,1,0,0
86f545,0,1,1,0
705506,0,1,1,0
428162,0,1,0,0
886e01,0,1,0,0
289c3c,0,1,0,0
a97dac,0,1,0,0
c0637e,0,1,0,0
81b0e5,0,1,0,0
2f181e,0,1,0,0
e8b7dc,0,1,0,0
364264,0,1,0,0
d6c272,0,1,0,0
eab411,0,1,0,0
39eaa1,0,1,0,1
81e231,0,1,0,0
8c7f8c,0,1,0,0
3e6503,0,1,0,0
51f819,0,1,0,0
2cfabd,0,1,0,0
60204d,0,1,0,0
5d5c4e,0,1,0,0
d5e893,0,1,0,0
b5ec04,0,1,0,0
eecfa0,0,1,0,0
9bb3e5,0,1,0,0
def756,0,1,0,0
af6c49,0,1,0,0
4cb26d,0,1,0,0
49cf35,0,1,0,1
4f0f84,0,1,1,0
0f412c,0,1,0,0
62cf1b,0,1,0,0
19e775,0,1,1,0
463e04,0,1,0,0
97283c,0,1,0,1
5b3ea1,0,1,0,0
7c61cb,0,1,1,0
1e193f,0,1,0,0
96ad5e,0,1,0,0
0127eb,0,1,0,0
369117,0,1,0,0
8bd57f,0,1,0,0
850425,0,1,0,0
9694c8,0,1,0,0
f25f97,0,1,0,0
85ef6f,0,1,0,0
a5b360,0,1,0,0
c3985b,0,1,0,0
c6f930,0,1,0,0
c9dcda,0,1,1,0
720c6b,0,1,0,0
5bab66,0,1,0,0
d5d97e,0,1,0,0
4ce4e4,0,1,0,0
6a13ae,0,1,0,0
6548d7,0,1,0,0
be1367,0,1,0,0
2751cc,0,1,0,0
a810af,0,1,1,0
e50909,0,1,0,0
bd13bd,0,1,0,1
c443ac,0,1,0,0
1c1c4a,0,1,0,0
a5a6b0,0,1,0,0
41d90c,0,1,0,0
419c9b,0,1,0,1
2f66e3,0,1,0,0
b22caf,0,1,0,0
1cb1d2,0,1,0,0
f02c29,0,1,1,0
6fe17d,0,1,0,0
4371ff,0,1,0,0
fd0c2e,0,1,0,1
293401,0,1,0,0
e99a77,0,1,0,0
d86416,0,1,0,0
68d223,0,1,0,0
e49329,0,1,0,0
5d8e16,0,1,1,0
d329df,0,1,1,0
58ae64,0,1,0,0
6dd968,0,1,0,0
32a466,0,1,0,1
bb793e,0,1,0,0
53d48e,0,1,0,0
191deb,0,1,0,1
887278,0,1,0,0
4d0543,0,1,0,0
155b51,0,1,0,0
dbb18a,0,1,0,0
df12f7,0,1,0,0
c60172,0,1,0,0
a80b26,0,1,0,0
69538a,0,1,0,0
bff96b,0,1,0,0
6b5f8a,0,1,0,0
dc490e,0,1,0,0
06a93a,0,1,0,0
e3ca2d,0,1,0,0
c8f1d8,0,1,0,0
a34e9b,0,1,0,0
94391c,0,1,0,0
397117,0,1,0,0
876d6b,0,1,0,0
cad113,0,1,1,0
a2bbc2,0,1,0,1
7c1cc7,0,1,0,0
0fe5e1,0,1,1,0
f2f819,0,1,1,0
349087,0,1,0,0
7402d4,0,1,0,0
28299a,0,1,0,0
1773ae,0,1,0,0
8524ca,0,1,0,1
3f6b03,0,1,0,0
a3b4d2,0,1,1,0
c5d699,0,1,0,0
64bdbd,0,1,0,0
796754,0,1,0,0
652c84,0,1,0,0
097782,0,1,0,0
95d2f5,0,1,0,0
96db6a,0,1,0,0
b399ee,0,1,0,0
3d919a,0,1,0,0
2d87ba,0,1,1,0
a1653d,0,1,0,0
26d2c6,0,1,0,0
70cc93,0,1,0,0
3fb4f8,0,1,0,0
95a9f0,0,1,1,0
6be453,0,1,0,0
4eb181,0,1,0,0
547010,0,1,0,0
3e1c65,0,1,0,0
546f01,0,1,1,0
a868f2,0,1,0,0
e4565d,0,1,0,0
0c703e,0,1,0,0
cda32b,0,1,0,0
61fbcc,0,1,0,0
d500de,0,1,0,0
6c503c,0,1,0,0
c4ee7d,0,1,0,0
ab4311,0,1,0,1
6f65b3,0,1,0,0
fb364a,0,1,0,0
e94937,0,1,1,0
4d120f,0,1,1,0
91b1ca,0,1,0,0
79de73,0,1,0,0
00efd2,0,1,0,1
2a3c45,0,1,0,1
00ef99,0,1,0,0
a19804,0,1,0,0
81aa24,0,1,1,0
4140b4,0,1,0,0
726bdb,0,1,1,0
30e3ec,0,1,0,0
286317,0,1,0,0
b1c899,0,1,0,0
ea86aa,0,1,0,0
5845b6,0,1,0,0
c73490,0,1,0,0
0ff9ac,0,1,0,0
f0a184,0,1,0,1
13da05,0,1,0,0
1e799c,0,1,0,0
8e5d2c,0,1,0,0
237344,0,1,0,0
10902b,0,1,0,0
082ed5,0,1,0,0
549507,0,1,0,0
976e35,0,1,0,0
642cfe,0,1,0,1
f73f49,0,1,0,0
566db7,0,1,0,0
90c4da,0,1,0,0
ed6747,0,1,0,0
0d4521,0,1,0,0
7665dd,0,1,0,0
d54901,0,1,0,0
2df52b,0,1,0,1
b6e311,0,1,0,0
d37821,0,1,0,0
605fb1,0,1,0,0
81c09d,0,1,0,0
7c3206,0,1,0,0
8cb7c8,0,1,0,0
966ee8,0,1,0,0
72d7fe,0,1,0,0
e37fcb,0,1,0,0
c813a5,0,1,0,1
4595d6,0,1,0,0
40c8fd,0,1,0,0
4edd9d,0,1,0,0
588455,0,1,0,0
f0518c,0,1,0,0
82f097,0,1,0,0
a6ddad,0,1,0,0
1bb29e,0,1,0,0
64365f,0,1,1,0
1e2381,0,1,0,0
b706f6,0,1,0,0
dc568d,0,1,0,0
164f7e,0,1,0,0
e67a46,0,1,0,0
9a83bd,0,1,0,1
03e2c0,0,1,1,0
cf7bae,0,1,0,0
744214,0,1,0,0
da24dc,0,1,0,0
9dbe60,0,1,0,0
875ddf,0,1,0,0
9d22eb,0,1,0,0
6bbf79,0,1,0,0
c6779d,0,1,0,0
153111,0,1,0,0
90632e,0,1,0,0
c38da4,0,1,0,0
d1cf34,0,1,0,0
0f34dd,0,1,0,0
2733e9,0,1,0,0
5ee249,0,1,0,0
82edcb,0,1,0,0
b70118,0,1,0,0
9ad9c9,0,1,0,0
7d02e2,0,1,0,0
4156cf,0,1,0,0
96c3b6,0,1,0,0
fa7a54,0,1,0,0
b7aa12,0,1,0,0
f8144c,0,1,0,0
539587,0,1,0,1
94e7a8,0,1,0,0
daaa97,0,1,1,0
e33184,0,1,0,0
9b9be9,0,1,0,0
8fd892,0,1,0,0
05f167,0,1,0,0
c71b44,0,1,0,1
38e572,0,1,0,0
7cab61,0,1,0,1
14a80a,0,1,0,0
674c28,0,1,0,1
5d7559,0,1,0,0
426005,0,1,0,0
f1e281,0,1,0,0
965242,0,1,0,0
f4b0e8,0,1,0,0
7c055e,0,1,0,0
4fb3a3,0,1,1,0
125d7e,0,1,0,0
d170a8,0,1,0,0
061b34,0,1,0,0
4d425c,0,1,0,0
4b71a0,0,1,0,0
352992,0,1,0,0
0a77c0,0,1,0,0
ef66ed,0,1,0,0
d627e5,0,1,1,0
1f8136,0,1,0,1
9aa2ba,0,1,0,0
ba1ba2,0,1,0,0
a52059,0,1,0,0
17be96,0,1,0,0
39c56c,0,1,1,0
c0f528,0,1,0,0
5a0e62,0,1,1,0
61e0ef,0,1,1,0
e2eaaf,0,1,0,0
424c99,0,1,0,0
386b0a,0,1,0,0
542b7f,0,1,0,0
2fe510,0,1,0,0
b1ffe8,0,1,0,0
2e7126,0,1,0,0
7f28eb,0,1,0,1
5d4619,0,1,0,0
5fee68,0,1,1,0
573631,0,1,0,0
201d86,0,1,0,0
7b2209,0,1,0,0
25c92a,0,1,0,0
4560a5,0,1,0,0
ef076c,0,1,0,0
2c7f81,0,1,0,0
d67fae,0,1,0,0
27951a,0,1,1,0
79a8ba,0,1,0,0
8dbcfe,0,1,0,0
fd0fc5,0,1,0,1
067f1e,0,1,0,0
8bd361,0,1,1,0
5e50a8,0,1,0,0
bd8676,0,1,0,0
6e8310,0,1,0,0
de9f6b,0,1,0,1
210d41,0,1,0,0
3fb87e,0,1,0,0
0a626b,0,1,0,0
8feca1,0,1,0,0
87a4dc,0,1,0,0
2d698e,0,1,0,1
23eebc,0,1,0,1
998bfc,0,1,0,0
21e0fa,0,1,1,0
3253a0,0,1,0,0
a5e339,0,1,0,0
16930e,0,1,0,0
b477a8,0,1,0,0
e32d24,0,1,0,0
cb1654,0,1,0,0
fc35c8,0,1,1,0
91f67c,0,1,0,0
097e09,0,1,0,0
ea65ee,0,1,0,0
f47774,0,1,0,0
fe045b,0,1,0,0
5702fe,0,1,0,0
ec4b73,0,1,1,0
8f60ec,0,1,1,0
5bea8a,0,1,0,0
6be002,0,1,0,0
b9e442,0,1,0,0
d5c50c,0,1,0,1
1514d8,0,1,0,0
23febc,0,1,0,0
5534de,0,1,0,0
75d961,0,1,0,0
6c719c,0,1,0,0
6df76c,0,1,0,0
326f44,0,1,1,0
372a11,0,1,0,0
e98b55,0,1,0,0
6ca87f,0,1,0,0
a4328a,0,1,0,0
c76b61,0,1,0,0
73e6e9,0,1,0,0
a57bf1,0,1,1,0
17a1fa,0,1,0,0
3111b7,0,1,0,0
75077f,0,1,0,0
74099d,0,1,0,0
353f72,0,1,0,0
e2e54f,0,1,0,0
897ba8,0,1,0,0
21c931,0,1,0,0
a11822,0,1,0,0
01783b,0,1,1,0
c5d625,0,1,0,0
9ba9ce,0,1,0,0
444ee0,0,1,0,0
6bc0e7,0,1,0,0
94f757,0,1,0,0
f92d11,0,1,0,0
7a34e7,0,1,0,0
f0909d,0,1,0,0
d371f3,0,1,0,0
fa672d,0,1,0,1
1cb648,0,1,0,0
da541e,0,1,0,0
063ee0,0,1,0,0
a38698,0,1,0,0
257e57,0,1,0,0
c000cc,0,1,0,0
64bcb5,0,1,0,0
3918fc,0,1,0,0
5c86c1,0,1,0,0
56203d,0,1,0,0
c18c27,0,1,0,0
4d2e84,0,1,0,0
a51410,0,1,1,0
89b9a9,0,1,0,0
e906c7,0,1,0,0
66a54c,0,1,0,0
bbf516,0,1,0,0
cd78e8,0,1,0,0
540b32,0,1,0,0
0a9b0e,0,1,0,0
ddbcb8,0,1,0,1
7b0274,0,1,0,0
8a19ed,0,1,0,0
a9fff8,0,1,0,1
914fac,0,1,0,0
fb432e,0,1,0,0
630fbe,0,1,0,0
4998e7,0,1,0,0
88bbc8,0,1,0,0
87dc10,0,1,0,0
97932f,0,1,0,0
c4b274,0,1,0,0
92d554,0,1,0,0
c0cc73,0,1,0,1
b77c8f,0,1,0,1
317412,0,1,0,0
45f9c7,0,1,0,0
2fada0,0,1,0,0
7f6c01,0,1,0,0
26deeb,0,1,0,0
4580a8,0,1,0,0
42b995,0,1,0,0
9c0601,0,1,0,0
623324,0,1,0,0
da216e,0,1,0,0
5bd232,0,1,0,1
c6cf26,0,1,1,0
412471,0,1,0,0
b245ae,0,1,0,0
1e9234,0,1,0,0
fe1cba,0,1,0,1
6aeea4,0,1,0,0
c6ce10,0,1,0,0
bad40e,0,1,0,0
04f645,0,1,0,0
38198c,0,1,0,0
b400a8,0,1,0,0
afecdf,0,1,0,0
1cd055,0,1,0,0
210c89,0,1,0,0
a20c36,0,1,0,0
cbe5d5,0,1,0,0
73a48d,0,1,0,0
2620cc,0,1,0,0
b2d1f0,0,1,0,0
44d57f,0,1,0,0
09b067,0,1,0,1
49c158,0,1,0,0
86c18d,0,1,1,0
1958a7,0,1,0,0
d38aef,0,1,0,0
319fb4,0,1,1,0
21c084,0,1,0,0
1bd281,0,1,0,0
272502,0,1,1,0
c1617a,0,1,0,0
ab850b,0,1,0,0
07787b,0,1,1,0
911d36,0,1,0,1
75594b,0,1,0,1
c38cfb,0,1,0,0
1a4b16,0,1,0,0
58f056,0,1,0,0
5cfb0e,0,1,0,0
028608,0,1,0,0
74abac,0,1,0,0
b4453c,0,1,0,0
e45252,0,1,0,1
0302bc,0,1,0,1
6bcc14,0,1,0,0
8f5f85,0,1,1,0
61142c,0,1,0,0
f6cd88,0,1,0,1
eeab13,0,1,0,0
380e35,0,1,0,0
9ea852,0,1,0,0
565c4e,0,1,0,0
620d90,0,1,1,0
6cf04d,0,1,0,0
7164aa,0,1,0,0
90e8a0,0,1,0,0
7fa4b9,0,1,0,0
8594b2,0,1,0,0
92eabb,0,1,0,0
6d5973,0,1,0,0
51681c,0,1,0,0
6bc426,0,1,0,0
631ecb,0,1,0,0
bcf888,0,1,0,0
013b49,0,1,0,0
649fde,0,1,0,0
b78951,0,1,1,0
b9e835,0,1,1,0
6bbc80,0,1,0,0
05f131,0,1,0,0
3125a0,0,1,0,0
6dff37,0,1,0,0
a2dda3,0,1,0,0
3391bb,0,1,0,0
1009cc,0,1,0,0
7940b2,0,1,0,0
bfac01,0,1,1,0
8ddea6,0,1,0,0
de3060,0,1,0,0
7f051e,0,1,0,0
c38418,0,1,0,0
e78388,0,1,0,0
bbf360,0,1,0,0
274eef,0,1,0,0
c52555,0,1,0,0
59f071,0,1,0,0
7522df,0,1,0,0
deac15,0,1,0,0
031afe,0,1,0,0
bbdca8,0,1,0,0
3ef87c,0,1,0,0
66ebd2,0,1,0,0
e626a5,0,1,0,0
ce797e,0,1,0,0
73a3b3,0,1,0,0
19c2e8,0,1,1,0
266553,0,1,0,1
f73f75,0,1,0,0
ca81ca,0,1,0,0
ca0138,0,1,0,0
2aaeee,0,1,0,0
de3da3,0,1,0,0
8128fb,0,1,0,0
1603cd,0,1,0,0
8d7791,0,1,0,0
a61964,0,1,0,0
14be08,0,1,0,0
85c92d,0,1,0,0
da35eb,0,1,0,0
bf5697,0,1,0,0
122428,0,1,1,0
7d9c4f,0,1,0,0
93a42b,0,1,0,0
052c13,0,1,0,0
6d4168,0,1,0,0
ac10af,0,1,0,0
23f55c,0,1,0,0
ef1337,0,1,0,0
a57ba1,0,1,0,0
fa1e56,0,1,0,0
9403d5,0,1,0,0
2ad40d,0,1,1,0
ab1fb0,0,1,0,0
04953e,0,1,0,1
d28c2d,0,1,1,0
5934aa,0,1,1,0
083777,0,1,0,0
b3f614,0,1,0,0
700436,0,1,0,0
2c868b,0,1,0,0
a9e823,0,1,1,0
67c1cc,0,1,1,0
6492b3,0,1,0,0
8173e9,0,1,1,0
63b416,0,1,0,0
846102,0,1,0,0
423155,0,1,0,0
f753d1,0,1,0,0
03b5b6,0,1,0,0
65b180,0,1,0,1
16c37f,0,1,0,0
f108b1,0,1,1,0
1098f2,0,1,0,0
db4dcd,0,1,0,0
9e5484,0,1,0,0
aa5261,0,1,0,0
44e14c,0,1,0,0
f58389,0,1,0,0
728259,0,1,0,0
80352d,0,1,1,0
4d2620,0,1,0,0
55858e,0,1,1,0
dfcb9f,0,1,0,1
b35f0d,0,1,0,0
24f408,0,1,0,0
a6dc39,0,1,1,0
7e2906,0,1,0,0
cad58b,0,1,0,0
c0ccb5,0,1,0,0
f97321,0,1,0,1
0a7f76,0,1,0,0
8dceb8,0,1,0,0
e65682,0,1,1,0
db4682,0,1,0,0
e24489,0,1,0,0
ce22b4,0,1,0,1
54a607,0,1,0,0
4bf6d2,0,1,0,0
3f6cb9,0,1,0,0
d87b9d,0,1,0,0
ef47a0,0,1,0,0
46be6b,0,1,0,0
f4e0ec,0,1,0,0
1fffe2,0,1,0,0
5f9cc2,0,1,0,0
2e273f,0,1,0,0
e94db6,0,1,0,0
2de78f,0,1,0,0
5c1080,0,1,0,0
260db2,0,1,0,0
34d467,0,1,0,0
88a87e,0,1,0,0
8f386e,0,1,0,0
8424fd,0,1,0,0
9b5502,0,1,0,0
baa882,0,1,0,0
706afa,0,1,0,0
9bfb8c,0,1,0,0
6b3d50,0,1,0,0
9c4524,0,1,0,0
27d27b,0,1,0,0
fa3c53,0,1,0,1
39d568,0,1,1,0
fb5566,0,1,0,0
1232de,0,1,0,0
f6dfd6,0,1,0,0
c8b85e,0,1,1,0
b3e2a8,0,1,0,1
3a7346,0,1,0,0
7d2ae4,0,1,0,0
af6655,0,1,0,0
67c918,0,1,0,0
4c4cf7,0,1,0,0
e85333,0,1,0,0
ad929d,0,1,0,1
d9ada5,0,1,1,0
77701f,0,1,0,0
729376,0,1,0,0
d65107,0,1,0,0
ffcffb,0,1,0,1
9a712f,0,1,0,0
e3ba40,0,1,1,0
c267b1,0,1,0,0
ed6297,0,1,0,1
10219c,0,1,0,1
fed247,0,1,0,0
2270a9,0,1,0,0
c2cacf,0,1,0,0
be257f,0,1,0,0
b3b795,0,1,0,0
1f3fcc,0,1,0,0
14195c,0,1,0,0
ab060c,0,1,0,0
3e093c,0,1,0,0
0459ca,0,1,0,0
dc5b36,0,1,1,0
052bd9,0,1,0,0
81df28,0,1,0,0
461f7c,0,1,0,0
7531b1,0,1,0,0
6f8eba,0,1,0,0
d2a14b,0,1,0,0
b60e88,0,1,0,1
0323e6,0,1,0,0
ab3467,0,1,0,0
9fee09,0,1,0,0
c9c94e,0,1,0,0
7840d6,0,1,0,0
066950,0,1,0,0
404778,0,1,0,0
bfb195,0,1,0,0
0c5d0f,0,1,0,0
292a48,0,1,0,1
85d6b8,0,1,0,0
18afe5,0,1,0,0
843f28,0,1,0,0
8ce886,0,1,0,0
3b6e71,0,1,0,0
0a795f,0,1,1,0
af3481,0,1,0,1
c7e88b,0,1,0,0
59c856,0,1,0,0
6a9845,0,1,0,1
3487e7,0,1,0,0
823698,0,1,0,1
0b3af5,0,1,1,0
24d56e,0,1,0,0
9ce927,0,1,0,0
02d301,0,1,0,0
7a6ec3,0,1,0,1
081bdd,0,1,0,0
ccaaab,0,1,0,0
c173eb,0,1,0,1
83e380,0,1,0,0
6a422a,0,1,0,0
0f195f,0,1,0,0
672bb3,0,1,0,0
da0b92,0,1,0,1
0190dc,0,1,0,0
5cdab6,0,1,0,0
5f2e81,0,1,0,0
8d3351,0,1,0,0
321332,0,1,1,0
5830a9,0,1,0,1
2090d2,0,1,0,0
38808e,0,1,0,0
1858ce,0,1,0,0
11f4fd,0,1,0,0
b60cb5,0,1,0,0
860fd5,0,1,0,0
5a4e27,0,1,0,0
c6c630,0,1,0,0
03c930,0,1,0,0
75111c,0,1,0,0
93e49c,0,1,1,0
5166c6,0,1,0,0
82c0cf,0,1,0,0
f410e8,0,1,0,0
6049b0,0,1,0,0
3c8a9f,0,1,0,0
3e21b0,0,1,0,0
8db0e0,0,1,0,1
8a15d8,0,1,0,0
5aac39,0,1,0,0
d5660a,0,1,1,0
125525,0,1,0,0
7ec7ab,0,1,0,0
6f36e4,0,1,0,0
bb4764,0,1,0,0
89f570,0,1,0,1
4349ec,0,1,0,0
16abb2,0,1,0,0
d4f1fc,0,1,0,0
17326b,0,1,0,1
f27be8,0,1,0,0
a29f3e,0,1,0,0
5da78e,0,1,0,0
2b579d,0,1,0,0
10f6b7,0,1,0,0
fcd70a,0,1,0,0
c85101,0,1,0,0
0b7019,0,1,0,0
6bb785,0,1,0,0
985947,0,1,0,0
bd47a6,0,1,0,0
9ddad2,0,1,0,0
5af0af,0,1,1,0
f6dbb0,0,1,0,0
8bcbec,0,1,0,0
07400a,0,1,0,0
1cbb3e,0,1,0,0
2d340d,0,1,0,0
058697,0,1,0,0
627b7d,0,1,0,0
e16f56,0,1,0,0
67b5d4,0,1,0,1
224d03,0,1,0,0
5ffdaf,0,1,0,0
e7beaf,0,1,0,0
6fcb5e,0,1,0,0
8335fb,0,1,0,0
8bde99,0,1,0,0
ecd44e,0,1,0,0
b1d0f4,0,1,0,1
9da108,0,1,1,0
624a33,0,1,0,0
943a9b,0,1,0,0
3dfa00,0,1,0,0
85f3af,0,1,0,0
ff64a6,0,1,0,0
738c26,0,1,0,1
8db1d3,0,1,0,0
28356f,0,1,1,0
19257f,0,1,0,0
9c175b,0,1,0,0
c902bc,0,1,0,1
4e34ef,0,1,0,0
cfdb34,0,1,0,0
39de0e,0,1,0,0
1188c2,0,1,0,0
a0908b,0,1,0,0
c9d3df,0,1,0,0
6e7ed5,0,1,0,0
bb2a4c,0,1,0,0
d345ee,0,1,0,0
be52f6,0,1,0,0
1558e8,0,1,0,0
39f2d8,0,1,0,0
ebe5ac,0,1,0,0
